acc_rating;amen;bed_type;cancel_policy;checkin_rating;cleanliness_rating;communication_rating;guest_sat;hosting_id;instant_book;is_superhost;loc_rating;lat;lon;page;person_cap;pic_count;room_type;saved_to_wishlist_count;value_rating;rev_count;price
10;[1, 3, 4, 6, 8, 14, 15, 21, 30, 31, 33, 34, 35, 36, 40, 41, 43, 44, 45, 46, 47];Real Bed;5;10;10;10;100;11282657;False;True;10;37.77425512763634;-122.41950832965888;p3;3;6;Entire home/apt;67;10;11;220.0
9;[1, 2, 4, 5, 6, 8, 14, 15, 21, 27, 30, 31, 33, 34, 35, 36, 39, 43, 44, 45, 46, 47];Real Bed;3;10;10;9;90;10963158;True;False;10;37.791541430226786;-122.40647660280476;p3;2;9;Entire home/apt;12;9;4;250.0
10;[1, 2, 3, 4, 8, 27, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47];Real Bed;4;10;10;10;98;1970257;False;True;10;37.751140425960045;-122.40785876531595;p3;2;19;Entire home/apt;61;10;9;240.0
10;[1, 4, 5, 8, 30, 33, 34, 35, 36, 37, 40, 41, 43, 44, 45, 46, 47, 49, 50];Real Bed;3;10;10;10;100;14997426;True;False;10;37.79761249198705;-122.43106422715515;p3;2;12;Entire home/apt;15;10;2;250.0
9;[1, 2, 3, 4, 8, 9, 21, 27, 28, 30, 31, 33, 34, 35, 36, 37, 40, 41, 43, 44, 45, 46, 47, 50];Real Bed;5;10;10;10;91;9531201;False;False;8;37.78054107530683;-122.40462265739481;p3;4;11;Entire home/apt;105;8;14;250.0
10;[1, 2, 3, 4, 8, 30, 33, 34, 35, 39, 40, 41, 44, 45, 46];Real Bed;5;10;9;10;93;10923070;False;False;9;37.77447663494232;-122.50519373878461;p3;10;13;Entire home/apt;701;9;64;280.0
10;[1, 3, 4, 8, 30, 33, 34, 35, 36, 39, 40, 44, 46, 47, 49, 50];Real Bed;5;10;10;10;100;3594390;False;False;10;37.757104419922456;-122.39491100097793;p3;3;8;Entire home/apt;5;10;1;264.0
;[1, 3, 4, 8, 15, 21, 30, 33, 34, 35, 36, 39, 40, 41, 44, 45, 46, 47, 49, 50, 57];Real Bed;5;;;;;16529976;True;False;;37.77779275552789;-122.41572093438114;p3;2;4;Entire home/apt;1;;0;249.0
10;[1, 3, 4, 6, 8, 21, 27, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 49, 50];Real Bed;4;10;10;10;100;7180020;True;True;9;37.77944945081055;-122.40381586283259;p3;3;23;Entire home/apt;872;10;85;269.0
10;[3, 4, 8, 30, 35, 36, 39, 40, 41, 43, 44, 45, 46, 47, 49, 50];Real Bed;4;10;10;10;95;10586068;False;False;9;37.75845745886824;-122.40866539981121;p3;4;10;Entire home/apt;482;9;31;250.0
10;[1, 3, 4, 8, 9, 25, 27, 31, 33, 34, 35, 36, 37, 38, 40, 41, 43, 44, 45, 46, 47, 50];Real Bed;5;9;10;10;97;9089697;False;True;10;37.79808734912937;-122.4321861171226;p3;4;16;Entire home/apt;404;10;22;300.0
10;[1, 2, 3, 4, 8, 11, 12, 21, 27, 28, 30, 31, 33, 34, 35, 36, 37, 39, 40, 41];Real Bed;3;10;9;10;96;232492;False;False;9;37.79064927907777;-122.41827987081314;p3;4;15;Entire home/apt;692;9;133;259.0
10;[1, 2, 3, 4, 8, 30, 33, 34, 35, 36, 37, 39, 40, 41, 43, 44, 45, 46, 47, 49, 50];Real Bed;4;10;10;10;100;6092049;False;True;10;37.75607601777165;-122.43801135995676;p3;2;41;Entire home/apt;720;10;127;248.0
10;[1, 3, 4, 8, 21, 30, 31, 33, 34, 35, 36, 37, 38, 40, 41, 43, 44, 45, 46, 47];Airbed;5;10;10;10;100;14861363;False;True;9;37.7789219043482;-122.41216559854456;p3;3;5;Entire home/apt;126;10;10;253.0
10;[2, 3, 27, 35, 39];Real Bed;3;10;10;10;100;11534020;False;False;10;37.76178733788571;-122.39014919505286;p3;1;1;Entire home/apt;0;10;1;290.0
10;[3, 4, 8, 27, 28, 30, 31, 33, 34, 35, 36, 37, 39, 40, 41, 43, 44, 45, 46, 47];Real Bed;5;10;10;10;96;10126716;False;False;10;37.775075933621004;-122.44397582316178;p3;6;14;Entire home/apt;97;9;21;500.0
;[1, 2, 3, 4, 5, 8, 14, 15, 21, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 44, 45, 46, 47, 50];Real Bed;3;;;;;16620739;False;False;;37.79067614270082;-122.39688445413915;p3;6;27;Entire home/apt;35;;0;318.0
;[1, 2, 3, 4, 8, 30, 31, 33, 34, 35, 36, 39, 40, 41, 44, 45, 47, 57];Real Bed;4;;;;;16707105;False;False;;37.77560913254086;-122.43116995629805;p3;8;14;Entire home/apt;6;;0;500.0
10;[1, 2, 3, 4, 8, 9, 28, 30, 33, 34, 35, 36, 39, 40, 47];Real Bed;4;10;10;10;100;6591918;False;False;10;37.772949496736786;-122.44696913608124;p3;4;19;Entire home/apt;23;10;2;389.0
10;[1, 4, 5, 8, 15, 21, 27, 30, 31, 33, 34, 35, 36, 40, 41, 42, 44, 45, 46];Real Bed;3;10;10;10;100;13879420;True;False;10;37.78786861519367;-122.40293854092558;p3;4;9;Entire home/apt;6;10;1;450.0
10;[3, 4, 6, 7, 8, 15, 21, 25, 30, 33, 34, 35, 36, 40, 44];Real Bed;5;9;9;10;92;1515494;False;False;10;37.784848816171625;-122.40004347551594;p3;4;13;Entire home/apt;324;9;52;350.0
10;[1, 3, 4, 8, 30, 35, 36, 39, 40, 41];Real Bed;5;10;10;10;95;7807841;True;False;9;37.77470342764225;-122.44298782636714;p3;2;22;Entire home/apt;29;10;6;400.0
10;[1, 2, 3, 4, 5, 8, 28, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47];Real Bed;4;10;10;10;98;10752160;False;True;10;37.79572893801928;-122.43572280110386;p3;4;33;Entire home/apt;68;10;10;395.0
9;[1, 2, 3, 4, 5, 6, 8, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 28, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 56, 57];Real Bed;5;9;9;9;97;16350039;True;False;10;37.77823933140659;-122.41510259503677;p3;8;23;Entire home/apt;221;9;7;349.0
10;[1, 2, 3, 4, 8, 9, 17, 18, 30, 31, 33, 34, 35, 36, 37, 39, 40, 41, 43, 44, 45, 46, 47, 57];Real Bed;5;10;10;10;100;8598197;False;True;10;37.797765705803464;-122.42479461815351;p3;10;79;Entire home/apt;171;10;10;700.0
10;[1, 3, 4, 8, 30, 31, 36, 39, 40, 41, 43, 44, 45, 46, 47];Real Bed;3;10;10;10;90;10527674;True;False;10;37.776111994068756;-122.4267279462395;p3;5;19;Entire home/apt;17;10;2;1250.0
10;[1, 3, 4, 8, 9, 12, 17, 18, 30, 31, 33, 34, 35, 36, 39, 40, 41, 44, 45, 46, 47];Real Bed;5;10;9;10;97;13842576;False;False;9;37.74379515716656;-122.40763296584895;p3;4;29;Entire home/apt;93;10;7;400.0
10;[1, 2, 4, 8, 9, 27, 30, 31, 33, 34, 41, 45];Real Bed;5;10;10;10;100;8482537;False;False;10;37.79951240909173;-122.44022039789893;p3;4;23;Entire home/apt;30;10;4;400.0
10;[1, 4, 8, 30, 33, 34, 35, 36, 40, 41, 44, 45, 46, 47, 49, 57];Real Bed;5;10;10;10;100;16497710;False;False;10;37.77671485424835;-122.4103254561984;p3;5;17;Entire home/apt;14;10;1;360.0
;[1, 4, 5, 7, 8, 9, 15, 16, 21, 25, 27, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 44, 45, 46, 47];Real Bed;3;;;;;16892681;True;False;;37.77654583057636;-122.41673476711834;p3;4;7;Entire home/apt;2;;0;489.0
10;[1, 4, 8, 9, 15, 27, 30, 35, 36, 44, 46, 47, 49, 50];Real Bed;5;10;10;10;100;16083525;False;False;10;37.756034877665634;-122.41120368565832;p3;15;8;Entire home/apt;3;10;1;500.0
10;[1, 2, 3, 4, 5, 8, 9, 25, 30, 31, 33, 34, 35, 36, 37, 39, 40, 41, 43, 44, 45, 46, 47];Real Bed;4;10;10;10;100;7549488;False;False;10;37.76023984879865;-122.39898667479835;p3;6;21;Entire home/apt;18;10;2;525.0
;[1, 4, 8, 17, 19, 21, 27, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 44, 45, 46, 47, 49, 50];Real Bed;4;;;;;15130681;False;False;;37.74636246598881;-122.44511936404989;p3;5;8;Entire home/apt;5;;0;375.0
10;[3, 4, 9, 17, 19, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 44, 45, 46, 47, 49, 50];Real Bed;5;10;10;10;99;150848;False;True;10;37.7619953856549;-122.39391467062444;p3;2;29;Private room;2121;10;142;75.0
9;[4, 5, 8, 25, 30, 33, 34, 35, 36, 39, 40, 41, 45, 46, 47, 49, 50];Real Bed;3;10;9;10;96;15391873;True;False;10;37.753419811209305;-122.5079304433161;p3;1;20;Private room;138;9;11;63.0
10;[3, 4, 8, 12, 30, 39, 40, 41, 44, 45, 46, 49, 50, 51, 54];Real Bed;3;10;10;10;96;1093088;False;True;10;37.76777714069825;-122.42433816649047;p3;1;17;Private room;3952;10;145;68.0
10;[1, 4, 5, 8, 27, 30, 33, 34, 35, 39, 40, 41, 44, 49, 50, 56];Real Bed;5;9;10;10;100;16631708;False;False;10;37.75649046096114;-122.42110400082305;p3;1;10;Private room;20;9;2;53.0
8;[1, 4, 8, 30, 31, 33, 34, 35, 36, 40, 41, 43, 44, 45, 46, 51, 53];Real Bed;5;10;8;10;80;16447684;True;False;10;37.77252653591216;-122.43128006909357;p3;2;9;Private room;51;8;1;70.0
9;[1, 2, 3, 4, 8, 12, 17, 18, 27, 30, 31, 33, 34, 35, 36, 37, 39, 40, 41, 43, 44, 46, 47];Real Bed;5;10;9;9;91;1633225;False;False;9;37.72545412772756;-122.41889091197282;p3;2;36;Private room;235;9;16;59.0
;[4, 8, 12, 16, 17, 18, 30, 31, 33, 34, 35, 36, 37, 39, 40, 41, 42, 44, 50, 56];Real Bed;3;;;;;16673412;True;False;;37.74171188424417;-122.42751065927143;p3;2;3;Private room;66;;0;59.0
9;[4, 8, 17, 30, 40, 45, 49, 50];Real Bed;4;9;9;9;87;13138137;False;False;8;37.735955911590516;-122.38883819247256;p3;1;13;Private room;119;9;31;61.0
10;[1, 2, 3, 4, 5, 8, 30, 31, 35, 36, 37, 38, 39, 40, 41, 42, 44, 45, 46, 47];Real Bed;4;10;10;10;98;2704229;False;True;9;37.767712194319095;-122.41836915352283;p3;2;5;Private room;164;10;26;66.0
10;[49, 50];Real Bed;3;10;10;10;100;16497229;False;False;10;37.80486903612492;-122.41377248218637;p3;2;6;Private room;82;10;4;67.0
10;[1, 4, 8, 9, 11, 12, 30, 33, 35, 36, 37, 39, 40, 41, 44, 46, 47, 49, 50];Real Bed;3;10;10;10;99;9473338;False;True;10;37.76721709777691;-122.45010839588527;p3;1;10;Private room;287;10;54;60.0
10;[1, 3, 4, 30, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50];Real Bed;5;10;10;10;99;4295573;False;True;9;37.72424110040259;-122.43389757902229;p3;1;5;Private room;255;10;41;49.0
10;[4, 8, 9, 16, 30, 31, 33, 34, 35, 36, 39, 40, 41, 42, 44, 45, 46, 47];Real Bed;3;9;8;10;90;16284479;True;False;9;37.77785197116738;-122.40764269671425;p3;3;4;Private room;35;10;2;80.0
10;[1, 4, 17, 19, 21, 28, 30, 33, 34, 35, 36, 37, 40, 43, 44, 45, 47, 49, 50, 51, 54];Real Bed;5;10;10;10;100;14611180;False;False;10;37.790372803271445;-122.4122904600606;p3;2;8;Private room;145;10;4;75.0
10;[1, 3, 4, 8, 30, 33, 34, 35, 37, 39, 40, 41, 43, 44, 45, 46, 47, 50, 51, 54];Real Bed;3;10;10;10;99;9067632;False;False;10;37.74389699038349;-122.4254731033159;p3;1;24;Private room;332;10;58;76.0
10;[3, 4, 8, 12, 17, 18, 31, 35, 36, 43];Real Bed;3;10;10;10;93;12026856;True;False;10;37.74538810648193;-122.43045950466845;p3;2;6;Private room;905;10;85;85.0
10;[1, 4, 8, 16, 30, 33, 34, 35, 37, 39, 40, 41, 44, 45, 46, 47, 49];Real Bed;4;10;10;10;100;16333539;False;False;10;37.75241526531528;-122.41587968949058;p3;2;13;Private room;144;10;9;59.0
10;[3, 4, 8, 9, 27, 30, 33, 34, 35, 36, 37, 39, 40, 41, 42, 43, 44, 47, 49];Real Bed;4;10;10;10;100;16483113;False;False;10;37.71517262910325;-122.45367220703315;p3;2;9;Private room;31;10;1;79.0
10;[1, 3, 4, 5, 8, 30, 33, 34, 35, 36, 37, 39, 40, 41, 43, 44, 45, 46, 47, 50, 56, 57];Real Bed;4;10;10;10;99;7957587;False;True;10;37.75912537022761;-122.39644165624728;p3;2;7;Private room;153;10;17;155.0
10;[1, 3, 4, 6, 8, 9, 15, 16, 17, 18, 27, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47];Real Bed;4;10;9;10;100;5643083;False;False;10;37.746783547251844;-122.44246429202435;p3;4;16;Private room;56;10;5;170.0
10;[3, 4, 8, 30, 35, 36, 39, 40, 41, 42, 44, 45, 46, 47, 49, 50];Real Bed;4;10;10;10;100;16202617;True;False;10;37.758072138997655;-122.42156037165152;p3;2;7;Private room;13;10;2;150.0
;[1, 3, 4, 7, 8, 14, 15, 18, 21, 25, 30, 33, 34, 35, 36, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50];Real Bed;4;;;;;10126934;False;False;;37.77717043511366;-122.39432481117136;p3;2;13;Private room;26;;0;150.0
10;[3, 4, 6, 8, 15, 21, 28, 30, 33, 34, 35, 36, 40, 41, 44, 45, 46, 47, 49, 50, 51, 54];Real Bed;4;9;10;10;100;15311518;False;False;10;37.77651779696312;-122.41616493137452;p3;2;25;Private room;58;10;7;140.0
10;[3, 4, 8, 21, 30, 33, 34, 35, 36, 41, 44, 47, 49, 50];Real Bed;4;10;10;10;94;15354291;True;False;9;37.7733544481957;-122.42366744936135;p3;2;9;Private room;122;10;10;175.0
10;[1, 3, 4, 8, 30, 33, 34, 35, 36, 37, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50];Real Bed;5;10;9;10;97;14507492;False;True;10;37.78158432428077;-122.44033160145862;p3;2;17;Private room;45;10;6;140.0
10;[1, 2, 3, 4, 21, 30, 31, 33, 34, 35, 36, 37, 39, 40, 41, 42, 43, 44, 45, 46, 47];Real Bed;3;10;10;10;100;16779078;True;False;10;37.78878412078672;-122.4069459450851;p3;4;9;Private room;32;10;1;139.0
10;[1, 3, 4, 5, 8, 16, 27, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47];Real Bed;5;10;10;10;100;8943055;True;True;10;37.767618393863316;-122.43747973509556;p3;2;22;Private room;136;10;17;185.0
9;[1, 2, 3, 4, 5, 8, 9, 11, 17, 18, 27, 28, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47];Real Bed;5;10;10;10;100;10885556;False;True;10;37.74670224965058;-122.43579220488303;p3;2;17;Private room;46;10;7;150.0
10;[3, 4, 5, 6, 8, 12, 14, 15, 16, 21, 27, 28, 30, 31, 32, 33, 34, 35, 36, 40, 41, 42, 43, 44, 45, 46, 47, 50];Real Bed;4;9;10;10;100;3355334;False;False;10;37.77618998217098;-122.41406517659468;p3;2;12;Private room;35;10;4;150.0
10;[1, 2, 4, 14, 21, 30, 31, 33, 34, 35, 40, 41, 43, 44, 45, 46, 47];Real Bed;3;10;10;10;95;9154591;False;False;10;37.78583004453674;-122.40550324701977;p3;2;5;Private room;70;10;16;159.0
10;[1, 3, 4, 8, 15, 21, 28, 30, 33, 34, 35, 36, 38, 40, 43, 44, 46, 47, 49, 50];Real Bed;4;10;10;10;100;12932903;True;True;10;37.77333997239155;-122.41973429459557;p3;1;25;Private room;67;10;18;169.0
10;[1, 2, 3, 4, 8, 16, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 56];Real Bed;4;10;10;10;100;10603148;True;False;10;37.79564578826337;-122.41871403144687;p3;2;35;Private room;51;10;11;155.0
10;[1, 2, 4, 5, 8, 17, 18, 30, 31, 33, 34, 35, 39, 40, 41, 44, 45, 46, 50];Real Bed;4;10;9;10;95;8101297;True;False;10;37.80193533001893;-122.44016675535958;p3;2;13;Private room;471;9;106;139.0
10;[4, 5, 7, 8, 14, 15, 16, 21, 25, 30, 33, 34, 35, 36, 37, 40, 41, 42, 44, 45, 46, 47, 49, 50];Real Bed;3;10;10;10;100;15569673;True;False;10;37.7873529247553;-122.39122422019526;p3;2;19;Private room;182;10;8;145.0
10;[1, 3, 4, 8, 17, 19, 30, 33, 34, 35, 36, 40, 41, 43, 45, 46, 47, 49, 50];Pull-out Sofa;3;10;10;10;98;8682945;False;True;10;37.75999396771012;-122.44130285120747;p3;1;13;Private room;49;10;19;140.0
10;[1, 3, 4, 6, 8, 12, 33, 34, 35, 37, 40, 41, 45, 46, 49, 50];Real Bed;4;10;10;10;99;51073;True;True;10;37.771163291931664;-122.42199475971246;p3;2;14;Private room;733;10;127;140.0
9;[3, 4, 8, 30, 35, 36, 40, 43, 44, 49, 50];Real Bed;5;10;9;10;92;13901471;True;False;10;37.770301591887005;-122.45233959089218;p3;2;5;Private room;34;10;13;250.0
10;[1, 3, 4, 7, 8, 15, 21, 25, 30, 33, 34, 35, 40, 41, 50];Real Bed;5;10;9;10;96;13240929;True;True;10;37.77075139491698;-122.39426942156496;p3;4;52;Private room;125;9;45;260.0
10;[1, 2, 3, 4, 5, 8, 16, 27, 28, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50];Real Bed;5;10;10;10;99;1999959;False;True;10;37.803995829066714;-122.4173885102152;p3;2;27;Private room;336;10;79;250.0
10;[1, 2, 3, 4, 8, 9, 16, 17, 18, 27, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 44, 45, 46, 47, 49, 50];Real Bed;4;10;10;10;100;6092935;False;False;10;37.7969815368285;-122.44384179838298;p3;3;23;Private room;16;10;8;250.0
;[1, 4, 5, 8, 9, 15, 21, 30, 31, 40, 41, 44, 46];Real Bed;3;;;;;13962795;True;False;;37.788141984850675;-122.41223204320582;p3;4;4;Private room;1;;0;245.0
10;[2, 3, 4, 17, 18, 27, 30, 31, 33, 34, 35, 36, 37, 39, 40, 41, 43, 44, 45, 46, 47];Real Bed;3;10;10;10;100;4644790;False;False;10;37.76461531763316;-122.43325231544551;p3;4;15;Private room;10;10;2;240.0
